,ground_truth,label,label_name,probs
1601,0,0,with_mask,0.96477693
1602,1,1,without_mask,0.9309369
1603,0,0,with_mask,0.9656794
1604,0,0,with_mask,0.9660652
1605,0,0,with_mask,0.96150774
1606,0,0,with_mask,0.9626442
1607,0,0,with_mask,0.96684873
1608,0,0,with_mask,0.9666316
1609,1,1,without_mask,0.94694406
1610,0,0,with_mask,0.9662955
1611,0,0,with_mask,0.9669137
1612,0,0,with_mask,0.9656353
1613,0,0,with_mask,0.96676075
1614,0,0,with_mask,0.96664166
1615,0,0,with_mask,0.9370841
1616,0,0,with_mask,0.96752775
1617,0,0,with_mask,0.9659522
1618,0,0,with_mask,0.9674403
1619,0,0,with_mask,0.96705955
1620,0,0,with_mask,0.96507585
1621,0,0,with_mask,0.96689904
1622,0,0,with_mask,0.96584165
1623,0,0,with_mask,0.96436155
1624,0,0,with_mask,0.9640189
1625,2,2,mask_weared_incorrect,0.6225239
1626,0,0,with_mask,0.9671465
1627,0,0,with_mask,0.96499234
1628,0,0,with_mask,0.9584021
1629,0,0,with_mask,0.96657646
1630,0,0,with_mask,0.9669088
1631,0,0,with_mask,0.9668114
1632,0,0,with_mask,0.95192796
1633,0,0,with_mask,0.96638453
1634,0,0,with_mask,0.9675712
1635,0,0,with_mask,0.96582353
1636,0,0,with_mask,0.9603185
1637,0,0,with_mask,0.96264887
1638,0,0,with_mask,0.9636067
1639,0,0,with_mask,0.9669066
1640,0,0,with_mask,0.95168173
1641,0,0,with_mask,0.9629605
1642,1,1,without_mask,0.9435371
1643,0,0,with_mask,0.96594393
1644,0,0,with_mask,0.9659037
1645,0,0,with_mask,0.9669712
1646,0,0,with_mask,0.96580803
1647,0,0,with_mask,0.96691865
1648,0,0,with_mask,0.96131384
1649,0,0,with_mask,0.96326226
1650,0,0,with_mask,0.96417946
1651,0,0,with_mask,0.9662465
1652,0,0,with_mask,0.9644341
1653,0,0,with_mask,0.9646104
1654,0,0,with_mask,0.96595573
1655,0,0,with_mask,0.9667723
1656,0,0,with_mask,0.96542335
1657,0,0,with_mask,0.96446633
1658,0,0,with_mask,0.9648556
1659,0,0,with_mask,0.96581787
1660,0,0,with_mask,0.953513
1661,0,0,with_mask,0.9644824
1662,0,0,with_mask,0.96499515
1663,0,0,with_mask,0.9616493
1664,0,0,with_mask,0.9674982
1665,0,0,with_mask,0.9609143
1666,0,0,with_mask,0.9671665
1667,1,1,without_mask,0.9340592
1668,1,1,without_mask,0.9475555
1669,1,1,without_mask,0.9428632
1670,1,1,without_mask,0.94241726
1671,1,1,without_mask,0.9457797
1672,1,1,without_mask,0.9215985
1673,1,1,without_mask,0.9264513
1674,0,0,with_mask,0.95878613
1675,0,0,with_mask,0.95621103
1676,0,0,with_mask,0.9559697
1677,0,0,with_mask,0.9616214
1678,0,0,with_mask,0.95369047
1679,0,0,with_mask,0.95393795
1680,1,1,without_mask,0.9403429
1681,0,0,with_mask,0.96648216
1682,0,0,with_mask,0.9669502
1683,0,0,with_mask,0.964986
1684,0,0,with_mask,0.9662437
1685,0,0,with_mask,0.965111
1686,0,0,with_mask,0.96077716
1687,0,0,with_mask,0.9563413
1688,0,0,with_mask,0.96584356
1689,0,0,with_mask,0.96433663
1690,0,0,with_mask,0.9647543
1691,2,2,mask_weared_incorrect,0.5700155
1692,0,0,with_mask,0.9665179
1693,0,0,with_mask,0.9656056
1694,0,0,with_mask,0.9660396
1695,0,0,with_mask,0.96646315
1696,0,0,with_mask,0.96713847
1697,0,0,with_mask,0.96516734
1698,0,0,with_mask,0.9663518
1699,0,0,with_mask,0.96671474
1700,0,0,with_mask,0.966644
1701,1,1,without_mask,0.9435303
1702,0,0,with_mask,0.9668469
1703,0,0,with_mask,0.962858
1704,0,0,with_mask,0.96743894
1705,1,1,without_mask,0.94077486
1706,0,0,with_mask,0.96655154
1707,2,2,mask_weared_incorrect,0.5993553
1708,1,1,without_mask,0.9498171
1709,0,0,with_mask,0.9674695
1710,0,0,with_mask,0.96756136
1711,0,0,with_mask,0.9674828
1712,0,0,with_mask,0.96679884
1713,0,0,with_mask,0.9666022
1714,0,0,with_mask,0.9663842
1715,0,0,with_mask,0.9672386
1716,1,1,without_mask,0.95056933
1717,0,0,with_mask,0.9636506
1718,0,0,with_mask,0.9657717
1719,0,0,with_mask,0.9647221
1720,0,0,with_mask,0.96673924
1721,0,0,with_mask,0.96454376
1722,0,0,with_mask,0.95753586
1723,0,0,with_mask,0.95922107
1724,0,0,with_mask,0.9518074
1725,0,0,with_mask,0.95911735
1726,0,0,with_mask,0.9669026
1727,0,0,with_mask,0.96694285
1728,0,0,with_mask,0.9638192
1729,0,0,with_mask,0.9649154
1730,0,0,with_mask,0.96763444
1731,0,0,with_mask,0.9641996
1732,0,0,with_mask,0.9656611
1733,0,0,with_mask,0.96669924
1734,0,0,with_mask,0.96682256
1735,0,0,with_mask,0.9477938
1736,0,0,with_mask,0.9643708
1737,0,0,with_mask,0.96668464
1738,0,0,with_mask,0.96772754
1739,0,0,with_mask,0.96566755
1740,0,0,with_mask,0.9674326
1741,2,2,mask_weared_incorrect,0.6348223
1742,0,0,with_mask,0.9663295
1743,0,0,with_mask,0.96475995
1744,0,0,with_mask,0.9613501
1745,0,0,with_mask,0.96637493
1746,0,0,with_mask,0.95821774
1747,0,0,with_mask,0.96551
1748,0,0,with_mask,0.9643716
1749,0,0,with_mask,0.94668573
1750,0,0,with_mask,0.96673524
1751,0,0,with_mask,0.9658192
1752,0,0,with_mask,0.9651586
1753,0,0,with_mask,0.9514881
1754,0,0,with_mask,0.962062
1755,0,0,with_mask,0.96283287
1756,0,0,with_mask,0.9644216
1757,0,0,with_mask,0.96312183
1758,2,0,with_mask,0.46779904
1759,0,0,with_mask,0.96454763
1760,0,0,with_mask,0.9496382
1761,0,0,with_mask,0.96529496
1762,0,0,with_mask,0.9653197
1763,0,0,with_mask,0.9668519
1764,0,0,with_mask,0.9662651
1765,0,0,with_mask,0.96642613
1766,0,0,with_mask,0.9673295
1767,0,0,with_mask,0.9637451
1768,0,0,with_mask,0.96669644
1769,0,0,with_mask,0.9662356
1770,0,0,with_mask,0.96658117
1771,0,1,without_mask,0.71580577
1772,0,0,with_mask,0.96348643
1773,0,0,with_mask,0.950385
1774,0,0,with_mask,0.9636009
1775,0,0,with_mask,0.96244365
1776,0,0,with_mask,0.96682036
1777,0,0,with_mask,0.9651967
1778,0,0,with_mask,0.9636306
1779,0,0,with_mask,0.9666472
1780,0,2,mask_weared_incorrect,0.6102303
1781,0,0,with_mask,0.9572532
1782,0,0,with_mask,0.96498525
1783,0,0,with_mask,0.964995
1784,0,0,with_mask,0.9017771
1785,0,0,with_mask,0.9614725
1786,0,0,with_mask,0.96475273
1787,0,0,with_mask,0.9658743
1788,0,0,with_mask,0.9667153
1789,0,0,with_mask,0.9564857
1790,0,0,with_mask,0.9661135
1791,0,0,with_mask,0.96682924
1792,0,0,with_mask,0.96622044
1793,0,0,with_mask,0.9663806
1794,0,0,with_mask,0.96594965
1795,0,0,with_mask,0.9662179
1796,0,0,with_mask,0.96539915
1797,1,1,without_mask,0.94364643
1798,0,0,with_mask,0.9676069
1799,2,0,with_mask,0.5448797
1800,0,0,with_mask,0.9643475
1801,0,0,with_mask,0.9662034
1802,0,0,with_mask,0.9547263
1803,0,0,with_mask,0.9674517
1804,0,0,with_mask,0.96632594
1805,2,2,mask_weared_incorrect,0.6602741
1806,0,0,with_mask,0.9663912
1807,0,0,with_mask,0.9659266
1808,0,0,with_mask,0.9649316
1809,1,1,without_mask,0.9388515
1810,1,1,without_mask,0.9377868
1811,1,1,without_mask,0.93996704
1812,0,0,with_mask,0.9611029
1813,0,0,with_mask,0.96696323
1814,0,0,with_mask,0.9634664
1815,0,0,with_mask,0.96140474
1816,0,0,with_mask,0.96687436
1817,2,2,mask_weared_incorrect,0.5684342
1818,0,0,with_mask,0.9626803
1819,0,0,with_mask,0.9657589
1820,0,0,with_mask,0.96667117
1821,0,0,with_mask,0.9599828
1822,0,0,with_mask,0.96456957
1823,0,0,with_mask,0.96585333
1824,2,1,without_mask,0.43543503
1825,0,0,with_mask,0.9568034
1826,0,0,with_mask,0.9665381
1827,0,0,with_mask,0.96605957
1828,0,0,with_mask,0.9515801
1829,0,0,with_mask,0.96652603
1830,0,0,with_mask,0.96757317
1831,0,0,with_mask,0.96664387
1832,0,0,with_mask,0.9667174
1833,0,0,with_mask,0.95727044
1834,0,0,with_mask,0.962085
1835,0,0,with_mask,0.9606061
1836,0,0,with_mask,0.9625274
1837,1,1,without_mask,0.94971406
1838,0,0,with_mask,0.9663916
1839,1,1,without_mask,0.9430362
1840,0,0,with_mask,0.96658415
1841,0,0,with_mask,0.96758795
1842,0,0,with_mask,0.9673766
1843,0,0,with_mask,0.967303
1844,0,0,with_mask,0.9625551
1845,0,0,with_mask,0.9649335
1846,0,0,with_mask,0.96474373
1847,1,1,without_mask,0.94426143
1848,0,0,with_mask,0.96573454
1849,0,0,with_mask,0.96478444
1850,1,1,without_mask,0.9474689
1851,1,1,without_mask,0.94831544
1852,0,0,with_mask,0.96056044
1853,0,0,with_mask,0.96091884
1854,0,0,with_mask,0.9662888
1855,0,0,with_mask,0.9642149
1856,0,0,with_mask,0.96546704
1857,0,0,with_mask,0.96378565
1858,0,0,with_mask,0.9651658
1859,0,0,with_mask,0.96629125
1860,1,1,without_mask,0.94897634
1861,1,1,without_mask,0.9381879
1862,1,1,without_mask,0.9333269
1863,1,1,without_mask,0.93962896
1864,1,1,without_mask,0.94638234
1865,0,0,with_mask,0.96696687
1866,2,2,mask_weared_incorrect,0.53661144
1867,1,1,without_mask,0.9402352
1868,1,1,without_mask,0.9442781
1869,1,1,without_mask,0.9456322
1870,1,1,without_mask,0.93059
1871,1,1,without_mask,0.94117296
1872,1,1,without_mask,0.94800925
1873,0,0,with_mask,0.96630526
1874,0,0,with_mask,0.96468896
1875,1,1,without_mask,0.9449246
1876,1,1,without_mask,0.9433855
1877,0,0,with_mask,0.9460846
1878,1,1,without_mask,0.94681686
1879,1,1,without_mask,0.9485662
1880,0,0,with_mask,0.9657957
1881,0,0,with_mask,0.96608937
1882,1,1,without_mask,0.9456822
1883,0,0,with_mask,0.96371025
1884,1,1,without_mask,0.9281917
1885,0,0,with_mask,0.9652861
1886,0,0,with_mask,0.9663539
1887,0,0,with_mask,0.96690905
1888,0,0,with_mask,0.96668875
1889,1,1,without_mask,0.9418627
1890,0,0,with_mask,0.95258564
1891,0,0,with_mask,0.9652294
1892,1,1,without_mask,0.9429065
1893,0,0,with_mask,0.9659424
1894,0,0,with_mask,0.9658264
1895,0,0,with_mask,0.96485406
1896,2,1,without_mask,0.48655182
1897,0,0,with_mask,0.9647635
1898,0,0,with_mask,0.9597359
1899,0,0,with_mask,0.967675
1900,0,0,with_mask,0.9657129
1901,0,0,with_mask,0.96429837
1902,0,0,with_mask,0.96300805
1903,0,0,with_mask,0.9627585
1904,0,0,with_mask,0.96680796
1905,0,0,with_mask,0.9667314
1906,0,0,with_mask,0.9655276
1907,1,1,without_mask,0.9504204
1908,0,0,with_mask,0.9665604
1909,0,0,with_mask,0.96575826
1910,0,0,with_mask,0.9667249
1911,0,0,with_mask,0.9661806
1912,0,0,with_mask,0.9653293
1913,1,1,without_mask,0.9496545
1914,0,0,with_mask,0.96733284
1915,0,0,with_mask,0.9668901
1916,1,1,without_mask,0.94503385
1917,0,0,with_mask,0.9638587
1918,0,0,with_mask,0.95506805
1919,0,0,with_mask,0.9643285
1920,0,0,with_mask,0.9674855
1921,0,0,with_mask,0.96536034
1922,0,0,with_mask,0.96448827
1923,0,0,with_mask,0.96428716
1924,0,0,with_mask,0.96632576
1925,0,0,with_mask,0.966918
1926,0,0,with_mask,0.9673226
1927,0,0,with_mask,0.96549803
1928,0,0,with_mask,0.9630053
1929,0,0,with_mask,0.9510974
1930,0,0,with_mask,0.9667249
1931,0,0,with_mask,0.96585286
1932,0,0,with_mask,0.96561694
1933,0,0,with_mask,0.9650294
1934,0,0,with_mask,0.96164364
1935,0,0,with_mask,0.9666213
1936,0,0,with_mask,0.96614563
1937,0,0,with_mask,0.9652063
1938,0,0,with_mask,0.9666872
1939,0,0,with_mask,0.96230245
1940,0,0,with_mask,0.96460843
1941,0,0,with_mask,0.9608223
1942,0,0,with_mask,0.96556735
1943,2,2,mask_weared_incorrect,0.5934388
1944,1,1,without_mask,0.94422233
1945,0,0,with_mask,0.9631165
1946,0,0,with_mask,0.95966816
1947,0,0,with_mask,0.9604196
1948,0,0,with_mask,0.9496373
1949,0,0,with_mask,0.9652855
1950,0,0,with_mask,0.9631572
1951,0,0,with_mask,0.9655979
1952,0,0,with_mask,0.96480155
1953,0,0,with_mask,0.9669576
1954,0,0,with_mask,0.9658907
1955,1,1,without_mask,0.93771666
1956,1,1,without_mask,0.9445117
1957,0,0,with_mask,0.96440005
1958,0,0,with_mask,0.96465975
1959,0,0,with_mask,0.9665494
1960,1,1,without_mask,0.9476046
1961,0,0,with_mask,0.9645658
1962,0,0,with_mask,0.96542794
1963,0,0,with_mask,0.96315
1964,0,0,with_mask,0.9677485
1965,0,0,with_mask,0.9665412
1966,0,0,with_mask,0.96473265
1967,0,0,with_mask,0.965906
1968,0,0,with_mask,0.96768326
1969,0,0,with_mask,0.96757776
1970,0,0,with_mask,0.9672866
1971,0,0,with_mask,0.9676721
1972,1,1,without_mask,0.9464956
1973,0,0,with_mask,0.9674407
1974,0,0,with_mask,0.96692675
1975,0,0,with_mask,0.96656656
1976,0,0,with_mask,0.9670424
1977,0,0,with_mask,0.9663991
1978,0,0,with_mask,0.9669875
1979,1,1,without_mask,0.94764674
1980,1,1,without_mask,0.9417601
1981,1,1,without_mask,0.9439902
1982,1,1,without_mask,0.944429
1983,1,1,without_mask,0.9488214
1984,0,0,with_mask,0.96626866
1985,1,1,without_mask,0.94874996
1986,0,0,with_mask,0.958675
1987,0,0,with_mask,0.9485015
1988,0,0,with_mask,0.9665836
1989,0,0,with_mask,0.9637855
1990,0,0,with_mask,0.96408856
1991,1,1,without_mask,0.9452376
1992,1,1,without_mask,0.93534094
1993,0,0,with_mask,0.962571
1994,0,0,with_mask,0.95811236
1995,0,0,with_mask,0.9552129
1996,0,0,with_mask,0.96065384
1997,1,1,without_mask,0.93652445
1998,0,0,with_mask,0.9604717
1999,0,0,with_mask,0.95347565
2000,0,0,with_mask,0.9669589
2001,0,0,with_mask,0.96740896
2002,0,0,with_mask,0.9663123
2003,0,0,with_mask,0.96519333
2004,1,1,without_mask,0.9354792
2005,0,0,with_mask,0.96574235
2006,0,0,with_mask,0.9630496
2007,0,0,with_mask,0.96562696
2008,1,1,without_mask,0.94695956
2009,2,2,mask_weared_incorrect,0.65402865
2010,0,0,with_mask,0.9628451
2011,0,0,with_mask,0.95419264
2012,1,1,without_mask,0.9447851
2013,1,1,without_mask,0.93720424
2014,0,0,with_mask,0.9655117
2015,0,0,with_mask,0.9670086
2016,0,0,with_mask,0.9644679
2017,1,1,without_mask,0.94980496
2018,0,0,with_mask,0.9654109
2019,1,1,without_mask,0.9441275
2020,0,0,with_mask,0.9657926
2021,0,0,with_mask,0.9665917
2022,0,0,with_mask,0.9664315
2023,0,0,with_mask,0.96594375
2024,0,0,with_mask,0.9667782
2025,0,0,with_mask,0.96631026
2026,0,0,with_mask,0.961791
2027,1,1,without_mask,0.9432096
2028,1,1,without_mask,0.9471565
2029,0,0,with_mask,0.9636873
2030,1,1,without_mask,0.94442046
2031,1,1,without_mask,0.94619596
2032,1,1,without_mask,0.94788307
2033,1,1,without_mask,0.9482696
2034,0,0,with_mask,0.9621704
2035,0,0,with_mask,0.9661502
2036,0,0,with_mask,0.96644115
2037,0,0,with_mask,0.96639377
2038,0,0,with_mask,0.9653579
2039,0,0,with_mask,0.96600014
2040,1,1,without_mask,0.9488387
2041,1,1,without_mask,0.94876003
2042,0,0,with_mask,0.9633862
2043,0,0,with_mask,0.96136385
2044,0,0,with_mask,0.9632043
2045,0,0,with_mask,0.9614292
2046,0,0,with_mask,0.9635173
2047,1,1,without_mask,0.93503314
2048,2,2,mask_weared_incorrect,0.6457687
2049,0,0,with_mask,0.9621806
2050,1,1,without_mask,0.94289917
2051,0,0,with_mask,0.96343166
2052,1,1,without_mask,0.9369654
2053,0,0,with_mask,0.9633319
2054,0,0,with_mask,0.9654289
2055,1,1,without_mask,0.93960273
2056,2,2,mask_weared_incorrect,0.6451973
2057,0,0,with_mask,0.9625317
2058,0,0,with_mask,0.96660286
2059,0,0,with_mask,0.9654583
2060,1,1,without_mask,0.94848263
2061,1,1,without_mask,0.929414
2062,2,0,with_mask,0.8134092
2063,0,0,with_mask,0.96479136
2064,0,0,with_mask,0.9652215
2065,0,0,with_mask,0.96689713
2066,1,1,without_mask,0.9495634
2067,0,0,with_mask,0.9670304
2068,1,1,without_mask,0.9455411
2069,1,1,without_mask,0.9263401
2070,0,0,with_mask,0.9666036
2071,0,0,with_mask,0.9662396
2072,1,1,without_mask,0.94939774
2073,1,1,without_mask,0.9163056
2074,0,0,with_mask,0.9660405
2075,0,0,with_mask,0.9653293
2076,0,0,with_mask,0.9655136
2077,0,0,with_mask,0.9643823
2078,0,0,with_mask,0.9669923
2079,0,0,with_mask,0.95693094
2080,0,0,with_mask,0.95826995
2081,0,0,with_mask,0.9509392
2082,0,0,with_mask,0.9661599
2083,0,0,with_mask,0.9661431
2084,1,1,without_mask,0.92708415
2085,0,0,with_mask,0.96609026
2086,1,1,without_mask,0.93382
2087,0,0,with_mask,0.96604806
2088,0,0,with_mask,0.96019673
2089,0,0,with_mask,0.96580875
2090,0,0,with_mask,0.96305394
2091,0,0,with_mask,0.95926857
2092,0,0,with_mask,0.9572547
2093,0,0,with_mask,0.96091914
2094,0,0,with_mask,0.96611196
2095,0,0,with_mask,0.9664423
2096,0,0,with_mask,0.9651108
2097,0,0,with_mask,0.9667973
2098,0,0,with_mask,0.96169966
2099,1,1,without_mask,0.93406576
2100,0,0,with_mask,0.9647611
2101,0,0,with_mask,0.9668915
2102,0,0,with_mask,0.96551937
2103,0,0,with_mask,0.96691173
2104,0,0,with_mask,0.96077627
2105,0,0,with_mask,0.9673332
2106,0,0,with_mask,0.96737325
2107,0,0,with_mask,0.9672646
2108,0,0,with_mask,0.9678648
2109,0,0,with_mask,0.9670244
2110,0,0,with_mask,0.9672606
2111,0,0,with_mask,0.96099997
2112,0,0,with_mask,0.96528083
2113,0,0,with_mask,0.96606
2114,0,0,with_mask,0.9666655
2115,0,0,with_mask,0.9664174
2116,0,0,with_mask,0.9672203
2117,0,0,with_mask,0.96639043
2118,0,0,with_mask,0.9670445
2119,1,1,without_mask,0.94739217
2120,2,2,mask_weared_incorrect,0.6415355
2121,0,0,with_mask,0.9667891
2122,0,0,with_mask,0.9668987
2123,0,0,with_mask,0.9672287
2124,2,2,mask_weared_incorrect,0.6245726
2125,0,0,with_mask,0.96342355
2126,0,0,with_mask,0.95635045
2127,0,0,with_mask,0.9658392
2128,0,0,with_mask,0.9668629
2129,0,0,with_mask,0.9660176
2130,0,0,with_mask,0.9646284
2131,0,0,with_mask,0.96666974
2132,0,0,with_mask,0.9663734
2133,0,0,with_mask,0.9660204
2134,0,0,with_mask,0.9672893
2135,0,0,with_mask,0.9671969
2136,0,0,with_mask,0.96174
2137,0,0,with_mask,0.9667653
2138,0,0,with_mask,0.9603026
2139,0,0,with_mask,0.9670479
2140,0,0,with_mask,0.96677476
2141,1,1,without_mask,0.94810766
2142,1,1,without_mask,0.94939905
2143,0,0,with_mask,0.9675502
2144,0,0,with_mask,0.9645492
2145,1,1,without_mask,0.94372624
2146,0,0,with_mask,0.96528417
2147,0,0,with_mask,0.9668606
2148,0,0,with_mask,0.9677853
2149,0,0,with_mask,0.96565294
2150,1,1,without_mask,0.944622
2151,0,0,with_mask,0.9666399
2152,0,0,with_mask,0.96392065
2153,0,0,with_mask,0.9670392
2154,0,0,with_mask,0.967749
2155,0,0,with_mask,0.96747947
2156,0,0,with_mask,0.96581215
2157,0,0,with_mask,0.96744484
2158,0,0,with_mask,0.9668102
2159,0,0,with_mask,0.9661904
2160,0,0,with_mask,0.9672366
2161,0,0,with_mask,0.95400894
2162,1,1,without_mask,0.9372579
2163,1,1,without_mask,0.9473622
2164,1,1,without_mask,0.94013715
2165,0,0,with_mask,0.96687293
2166,0,1,without_mask,0.94837475
2167,0,0,with_mask,0.96677846
2168,0,0,with_mask,0.9652543
2169,0,0,with_mask,0.96367216
2170,0,0,with_mask,0.9661108
2171,0,0,with_mask,0.9601432
2172,0,0,with_mask,0.96006924
2173,0,0,with_mask,0.96708095
2174,0,0,with_mask,0.9674463
2175,0,0,with_mask,0.9657231
2176,0,0,with_mask,0.96312743
2177,0,0,with_mask,0.96650565
2178,0,0,with_mask,0.9665072
2179,0,0,with_mask,0.9633438
2180,0,0,with_mask,0.96604574
2181,0,0,with_mask,0.9664225
2182,0,0,with_mask,0.96639776
2183,0,0,with_mask,0.9669197
2184,0,0,with_mask,0.9665545
2185,1,1,without_mask,0.9397146
2186,0,0,with_mask,0.96664935
2187,0,0,with_mask,0.9667575
2188,0,0,with_mask,0.9652986
2189,0,0,with_mask,0.96132165
2190,1,1,without_mask,0.94217795
2191,0,0,with_mask,0.96622765
2192,0,0,with_mask,0.9660652
2193,0,0,with_mask,0.9674518
2194,0,0,with_mask,0.9640497
2195,0,0,with_mask,0.9666795
2196,0,0,with_mask,0.9673465
2197,0,0,with_mask,0.9634694
2198,0,0,with_mask,0.87587345
2199,0,0,with_mask,0.9615062
2200,0,0,with_mask,0.9592888
2201,0,0,with_mask,0.9647351
2202,1,1,without_mask,0.9416047
2203,1,0,with_mask,0.95582885
2204,0,0,with_mask,0.96585053
2205,0,0,with_mask,0.96626174
2206,1,1,without_mask,0.94618344
2207,0,0,with_mask,0.9660523
2208,0,0,with_mask,0.9543938
2209,0,0,with_mask,0.9658856
2210,0,0,with_mask,0.9647003
2211,0,0,with_mask,0.9614004
2212,0,0,with_mask,0.95568836
2213,0,0,with_mask,0.96685433
2214,0,0,with_mask,0.96483016
2215,0,0,with_mask,0.96647793
2216,0,0,with_mask,0.9537087
2217,0,0,with_mask,0.96713537
2218,0,0,with_mask,0.96312743
2219,0,0,with_mask,0.96482974
2220,0,0,with_mask,0.9669621
2221,0,0,with_mask,0.9665273
2222,0,0,with_mask,0.96613485
2223,1,1,without_mask,0.93301433
2224,1,1,without_mask,0.88877296
2225,0,0,with_mask,0.96316
2226,0,0,with_mask,0.9661464
2227,0,0,with_mask,0.9653359
2228,1,1,without_mask,0.9388687
2229,0,0,with_mask,0.96578157
2230,0,0,with_mask,0.9626764
2231,0,0,with_mask,0.965862
2232,0,0,with_mask,0.9668432
2233,1,1,without_mask,0.9375935
2234,2,2,mask_weared_incorrect,0.66608006
2235,1,1,without_mask,0.93930626
2236,1,1,without_mask,0.9425436
2237,0,0,with_mask,0.9663167
2238,0,0,with_mask,0.96625185
2239,0,0,with_mask,0.9668491
2240,2,1,without_mask,0.77514607
2241,0,0,with_mask,0.9593595
2242,0,0,with_mask,0.9652412
2243,0,0,with_mask,0.96645653
2244,0,0,with_mask,0.9662284
2245,0,0,with_mask,0.961099
2246,0,0,with_mask,0.96688455
2247,0,0,with_mask,0.96327645
2248,0,0,with_mask,0.96596974
2249,0,0,with_mask,0.9643057
2250,0,0,with_mask,0.9602626
2251,0,0,with_mask,0.9644782
2252,1,1,without_mask,0.93571067
2253,0,0,with_mask,0.9644995
2254,0,0,with_mask,0.9658183
2255,0,0,with_mask,0.9583643
2256,0,0,with_mask,0.96593827
2257,0,0,with_mask,0.9645228
2258,2,2,mask_weared_incorrect,0.6109336
2259,1,1,without_mask,0.9312989
2260,0,0,with_mask,0.96404904
2261,0,0,with_mask,0.948386
2262,1,1,without_mask,0.94774604
2263,0,0,with_mask,0.78312355
2264,0,0,with_mask,0.9655677
2265,0,0,with_mask,0.9638894
2266,0,0,with_mask,0.9653779
2267,1,1,without_mask,0.9386226
2268,0,0,with_mask,0.96551114
2269,0,0,with_mask,0.9640118
2270,0,0,with_mask,0.9669311
2271,0,0,with_mask,0.96664107
2272,2,2,mask_weared_incorrect,0.5364852
2273,0,0,with_mask,0.9653958
2274,0,0,with_mask,0.96325344
2275,1,1,without_mask,0.92413795
2276,1,1,without_mask,0.9455346
2277,1,1,without_mask,0.93795323
2278,1,1,without_mask,0.93903625
2279,1,1,without_mask,0.93506265
2280,0,0,with_mask,0.96449506
2281,0,0,with_mask,0.96695477
2282,0,0,with_mask,0.96626204
2283,0,0,with_mask,0.96268547
2284,0,0,with_mask,0.9579347
2285,0,0,with_mask,0.96505874
2286,0,0,with_mask,0.9668336
2287,0,0,with_mask,0.96652144
2288,0,0,with_mask,0.9617269
2289,0,0,with_mask,0.96699375
2290,0,0,with_mask,0.9660252
2291,0,0,with_mask,0.95710313
2292,0,0,with_mask,0.96686405
2293,0,0,with_mask,0.96667475
2294,0,0,with_mask,0.9631908
2295,0,0,with_mask,0.9659323
2296,0,0,with_mask,0.9654673
2297,0,0,with_mask,0.96190137
2298,0,0,with_mask,0.9662918
2299,2,2,mask_weared_incorrect,0.58853805
2300,1,1,without_mask,0.94611305
2301,0,0,with_mask,0.9628977
2302,0,0,with_mask,0.95680064
2303,1,1,without_mask,0.94189763
2304,1,1,without_mask,0.9419099
2305,1,1,without_mask,0.94615424
2306,1,1,without_mask,0.9481207
2307,0,0,with_mask,0.96716154
2308,1,1,without_mask,0.9418216
2309,1,1,without_mask,0.9458274
2310,1,1,without_mask,0.93372846
2311,0,0,with_mask,0.95706034
2312,0,0,with_mask,0.9652336
2313,1,1,without_mask,0.94264495
2314,0,0,with_mask,0.9330287
2315,0,0,with_mask,0.9653255
2316,0,0,with_mask,0.96176934
2317,0,0,with_mask,0.94594926
2318,0,0,with_mask,0.9534548
2319,0,0,with_mask,0.966513
2320,0,0,with_mask,0.96666694
2321,0,0,with_mask,0.96662325
2322,1,1,without_mask,0.93819094
2323,0,0,with_mask,0.9642936
2324,0,0,with_mask,0.9628012
2325,0,0,with_mask,0.9572371
2326,0,0,with_mask,0.96798676
2327,0,0,with_mask,0.9536615
2328,0,0,with_mask,0.9326636
2329,0,0,with_mask,0.9670017
2330,0,0,with_mask,0.9672451
2331,0,0,with_mask,0.9673535
2332,0,0,with_mask,0.96640825
2333,1,1,without_mask,0.948201
2334,0,0,with_mask,0.96645534
2335,2,2,mask_weared_incorrect,0.6662501
2336,0,0,with_mask,0.9586355
2337,0,0,with_mask,0.9663509
2338,0,0,with_mask,0.9675963
2339,1,1,without_mask,0.9474471
2340,1,1,without_mask,0.94863343
2341,0,0,with_mask,0.96575344
2342,0,0,with_mask,0.9671417
2343,0,0,with_mask,0.96108955
2344,1,1,without_mask,0.9359097
2345,1,1,without_mask,0.9466615
2346,0,0,with_mask,0.9670989
2347,0,0,with_mask,0.96546257
2348,0,0,with_mask,0.9660048
2349,0,0,with_mask,0.96527636
2350,0,0,with_mask,0.96601146
2351,0,0,with_mask,0.9660488
2352,0,0,with_mask,0.96617013
2353,0,0,with_mask,0.9663649
2354,0,0,with_mask,0.96626997
2355,0,0,with_mask,0.9656929
2356,0,0,with_mask,0.9659258
2357,0,0,with_mask,0.96377414
2358,0,0,with_mask,0.9672605
2359,0,0,with_mask,0.9668706
2360,0,0,with_mask,0.9672241
2361,0,0,with_mask,0.9654629
2362,0,0,with_mask,0.9664043
2363,0,0,with_mask,0.9675222
2364,0,0,with_mask,0.96722096
2365,0,0,with_mask,0.9656421
2366,0,0,with_mask,0.9671107
2367,0,0,with_mask,0.9659571
2368,0,0,with_mask,0.966475
2369,0,0,with_mask,0.96660656
2370,0,0,with_mask,0.9664891
2371,0,0,with_mask,0.9660859
2372,0,0,with_mask,0.9663159
